personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,guard,forward,center,draftYear,draftRound,draftNumber
41631,Maciej,Lampe,,,"",,,"","","","","",""
77333,Jim,Lampley,,,USA,,,False,True,False,1983.0,5.0,102.0
2253,Sean,Lampley,,,USA,,,False,True,False,2001.0,2.0,44.0
1629111,Jock,Landale,,,,,,false,false,false,,,
43192,Sylven,Landesberg,,,"",,,"","","","","",""
7004,Sylven,Landesberg,,,"",,,"","","","","",""
201171,Carl,Landry,,,USA,,,False,True,False,2007.0,2.0,31.0
202068,Marcus,Landry,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77334,Mark,Landsberger,,,USA,,,False,True,False,1977.0,2.0,35.0
77335,Jerome,Lane,,,USA,,,False,True,False,1988.0,1.0,23.0
457,Andrew,Lang,,,USA,,,False,False,True,1988.0,2.0,28.0
226,Antonio,Lang,,,USA,,,False,True,False,1994.0,2.0,29.0
2591,James,Lang,,,USA,,,False,False,True,2003.0,2.0,48.0
2646,Kris,Lang,,,"",,,"","","","","",""
1892,Trajan,Langdon,,,USA,,,"","","",1999.0,1.0,11.0
528,Trajan,Langdon,,,"",,,"","","","","",""
9006,Trajan,Langdon,,,"",,,"","","","","",""
101247,Keith,Langford,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629641,Romeo,Langford,,,USA,,,True,True,False,2019.0,1.0,14.0
2061,Dan,Langhi,,,USA,,,False,True,False,2000.0,2.0,31.0
600005,Bob,Lanier,,,USA,,,False,False,True,1970.0,1.0,1.0
1642404,Chaz,Lanier,,,,,,,,,,,
77338,Stu,Lantz,,,USA,,,True,False,False,1968.0,3.0,23.0
1627879,Nicolas,Laprovittola,,,Argentina,,,True,False,False,-1.0,-1.0,-1.0
43213,Nicolas,Laprovittola,,,"",,,False,False,False,"","",""
77339,York,Larese,,,USA,,,True,False,False,1961.0,2.0,20.0
203499,Shane,Larkin,,,USA,,,True,False,False,2013.0,1.0,18.0
1962937932,Nelson,Larkins,,,"",,,"","","","","",""
1629097,Terry,Larrier,,,"",,,"","","","","",""
1641796,Pelle,Larsson,,,,,,,,,,,
77341,John,Laskowski,,,USA,,,True,False,False,1975.0,2.0,32.0
201186,Stephane,Lasme,,,Gabon,,,False,True,False,2007.0,2.0,46.0
41629,Stephane,Lasme,,,"",,,"","","","","",""
77342,Dave,Lattin,,,USA,,,False,True,False,1967.0,1.0,10.0
203193,Dallas,Lauderdale,,,"",,,"","","","","",""
968,Priest,Lauderdale,,,USA,,,False,False,True,1996.0,1.0,28.0
77344,Rich,Laurel,,,USA,,,True,False,False,1977.0,1.0,19.0
77345,Walt,Lautenbach,,,USA,,,False,True,False,-1.0,-1.0,-1.0
203530,Joffrey,Lauvergne,,,France,,,False,False,True,2013.0,2.0,55.0
77346,Tony,Lavelli,,,USA,,,False,True,False,1949.0,1.0,4.0
64011,Guy,Lavie,,,"",,,"","","","","",""
77347,Bob,Lavoy,,,USA,,,False,True,False,1950.0,1.0,8.0
41537,Darjus,Lavrinovic,,,"",,,"","","","","",""
201151,Acie,Law,,,USA,,,True,False,False,2007.0,1.0,11.0
1629724,Vic,Law,,,USA,,,False,True,False,-1.0,-1.0,-1.0
202371,Gani,Lawal,,,USA,,,False,True,False,2010.0,2.0,46.0
77348,Ed,Lawrence,,,USA,,,False,False,True,1976.0,5.0,84.0
1630639,A.J.,Lawson,,,,,,,,,,,
1629664,Dedric,Lawson,,,"",,,"","","","","",""
1535,Jason,Lawson,,,USA,,,False,False,True,1997.0,2.0,41.0
201951,Ty,Lawson,,,USA,,,True,False,False,2009.0,1.0,18.0
1627774,Jake,Layman,,,USA,,,False,True,False,2016.0,2.0,47.0
77350,Dennis,Layton,,,USA,,,True,False,False,1971.0,3.0,48.0
202175,Darnell,Lazare,,,"",,,"","","","","",""
196294568,Izayah,Le'Afa,,,"",,,"","","","","",""
1627747,Caris,LeVert,,,,,,,,,,,
1628388,T.J.,Leaf,,,USA,,,False,True,False,2017.0,1.0,18.0
77351,Emanuel,Leaks,,,USA,,,False,False,True,1968.0,2.0,20.0
77352,Hal,Lear,,,USA,,,True,False,False,1956.0,1.0,7.0
77353,Allen,Leavell,,,USA,,,True,False,False,1979.0,5.0,104.0
77354,Jeff,Lebo,,,USA,,,False,True,False,-22.0,-22.0,-22.0
56066,Luca,Lechthaler,,,"",,,"","","","","",""
287,Eric,Leckner,,,USA,,,False,False,True,1988.0,1.0,17.0
1629665,Jalen,Lecque,,,USA,,,True,False,False,-1.0,-1.0,-1.0
196294088,Alex,Leder,,,"",,,"","","","","",""
196294590,Alex,Leder,,,"",,,"","","","","",""
203495,Ricky,Ledo,,,USA,,,True,False,False,2013.0,2.0,43.0
77356,Butch,Lee,,,USA,,,True,False,False,1978.0,1.0,10.0
200830,Charles,Lee,,,"",,,"","","","","",""
77357,Clyde,Lee,,,USA,,,False,True,False,1966.0,1.0,3.0
201584,Courtney,Lee,,,USA,,,True,False,False,2008.0,1.0,22.0
1627814,Damion,Lee,,,"",,,"","","","","",""
101135,David,Lee,,,USA,,,False,True,True,2005.0,1.0,30.0
77358,Doug,Lee,,,USA,,,True,False,False,1987.0,2.0,35.0
77359,George,Lee,,,USA,,,False,True,False,1959.0,4.0,24.0
77360,Greg,Lee,,,USA,,,True,False,False,1974.0,7.0,115.0
77361,Keith,Lee,,,USA,,,False,True,False,1985.0,1.0,11.0
77362,Kurk,Lee,,,USA,,,True,False,False,-1.0,-1.0,-1.0
202723,Malcolm,Lee,,,USA,,,False,False,False,2011.0,2.0,43.0
1629159,Marcus,Lee,,,"",,,"","","","","",""
203588,Michael,Lee,,,"",,,"","","","","",""
77363,Rock,Lee,,,USA,,,False,False,True,-1.0,-1.0,-1.0
77364,Ron,Lee,,,USA,,,True,False,False,1976.0,1.0,10.0
77365,Russell,Lee,,,USA,,,False,True,False,1972.0,1.0,6.0
1630240,Saben,Lee,,,USA,,,True,False,False,2020.0,2.0,38.0
77366,Ed,Leede,,,USA,,,True,False,False,-22.0,-22.0,-22.0
77367,Hank,Lefkowitz,,,USA,,,False,True,False,-1.0,-1.0,-1.0
100,Tim,Legler,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77369,George,Lehmann,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1627215,Walt,Lemon Jr.,,,USA,,,True,False,False,2014.0,"",""
203458,Alex,Len,,,,,,,,,,,
702,Voshon,Lenard,,,USA,,,True,False,False,1994.0,2.0,46.0
77371,Bob,Leonard,,,USA,,,True,False,False,1954.0,2.0,10.0
77370,Gary,Leonard,,,USA,,,False,False,True,1989.0,2.0,34.0
202695,Kawhi,Leonard,,,,,,false,false,false,,,
203086,Meyers,Leonard,,,USA,,,False,True,True,2012.0,1.0,11.0
196294605,Matheus,Leoni,,,"",,,"","","","","",""
1642502,Malevy,Leons,,,,,,,,,,,
77372,Jim,Les,,,USA,,,True,False,False,1986.0,3.0,70.0
41215,Sava,Lesic,,,"",,,"","","","","",""
203466,CJ,Leslie,,,"",,,"","","","","",""
202727,Travis,Leslie,,,USA,,,"","","",2011.0,2.0,47.0
77373,Ronnie,Lester,,,USA,,,True,False,False,1980.0,1.0,10.0
77374,Clifford,Lett,,,USA,,,True,False,False,-1.0,-1.0,-1.0
202720,Jon,Leuer,,,USA,,,False,True,False,2011.0,2.0,40.0
77375,Andrew,Levane,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77376,Lafayette,Lever,,,USA,,,True,False,False,1982.0,1.0,11.0
101256,Anthony,Lever-Pedroza,,,"",,,"","","","","",""
77377,Cliff,Levingston,,,USA,,,False,True,False,1982.0,1.0,9.0
77385,Bobby,Lewis,,,USA,,,True,False,False,1967.0,4.0,39.0
736,Cedric,Lewis,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77379,Fred,Lewis,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77380,Freddie,Lewis,,,USA,,,True,False,False,1966.0,10.0,88.0
77381,Grady,Lewis,,,USA,,,False,True,False,-1.0,-1.0,-1.0
196294089,Jordan,Lewis,,,"",,,"","","","","",""
1631171,Justin,Lewis,,,USA,,,False,True,False,-1.0,-1.0,-1.0
40023,Larry,Lewis,,,"",,,"","","","","",""
1641831,Malique,Lewis,,,,,,false,false,false,,,
729,Martin,Lewis,,,USA,,,False,True,False,1995.0,2.0,50.0
1630665,Matt,Lewis,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1641721,Maxwell,Lewis,,,"",,,False,True,False,"","",""
1900,Quincy,Lewis,,,USA,,,True,True,False,1999.0,1.0,19.0
77383,Ralph,Lewis,,,USA,,,True,False,False,1985.0,6.0,139.0
1740,Rashard,Lewis,,,USA,,,False,True,False,1998.0,2.0,32.0
77384,Reggie,Lewis,,,USA,,,True,False,False,1987.0,1.0,22.0
1630575,Scottie,Lewis,,,USA,,,True,False,False,2021.0,2.0,56.0
1629163,Trey,Lewis,,,"",,,"","","","","",""
1630184,Kira,Lewis Jr.,,,USA,,,True,False,False,2020.0,1.0,13.0
1966938125,Gen,Li,,,"",,,"","","","","",""
1962937759,Cai,Liang,,,"",,,False,False,False,"","",""
64091,Cai,Liang,,,"",,,"","","","","",""
77386,Marcus,Liberty,,,USA,,,False,True,False,1990.0,2.0,42.0
77387,Todd,Lichti,,,USA,,,True,False,False,1989.0,1.0,15.0
1630604,E.J.,Liddell,,,,,,,,,,,
202732,DeAndre,Liggins,,,USA,,,True,False,False,2011.0,2.0,53.0
203558,David,Lighty,,,"",,,"","","","","",""
77388,Bill,Ligon,,,USA,,,True,False,False,1974.0,10.0,175.0
203081,Damian,Lillard,,,,,,,,,,,
41622,Raviv,Limonad,,,"",,,"","","","","",""
202391,Jeremy,Lin,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77389,Steve,Lingenfelter,,,USA,,,False,True,False,1981.0,2.0,44.0
43185,Nate,Linhart,,,"",,,"","","","","",""
1962937735,Kevin,Lisch,,,"",,,False,False,False,"","",""
64054,Kevin,Lisch,,,"",,,"","","","","",""
175,Alton,Lister,,,USA,,,False,True,True,1981.0,1.0,21.0
1629642,Nassir,Little,,,USA,,,True,True,False,2019.0,1.0,25.0
1966938179,Fengbo,Liu,,,"",,,"","","","","",""
21012,Wei,Liu,,,"",,,"","","","","",""
21011,Xiaoyu,Liu,,,"",,,"","","","","",""
64114,Xiaoyu,Liu,,,"",,,"","","","","",""
1641726,Dereck,Lively II,,,,,,false,false,false,,,
1630587,Isaiah,Livers,,,,,,,,,,,
1641753,Chris,Livingston,,,,,,,,,,,
1626269,Denzel,Livingston,,,"",,,"","","","","",""
988,Randy,Livingston,,,USA,,,True,False,False,1996.0,2.0,42.0
2733,Shaun,Livingston,,,USA,,,True,False,False,2004.0,1.0,4.0
77392,Ron,Livingstone,,,USA,,,False,False,True,1949.0,1.0,6.0
1024,Horacio,Llamas,,,USA,,,False,False,True,-1.0,-1.0,-1.0
77394,Earl,Lloyd,,,USA,,,False,True,False,1950.0,9.0,""
77395,Lewis,Lloyd,,,USA,,,True,False,False,1981.0,4.0,76.0
77396,Scott,Lloyd,,,USA,,,False,False,True,1976.0,2.0,24.0
196294541,Sergio,Llull,,,"",,,True,False,False,"","",""
40051,Sergio,Llull,,,"",,,"","","","","",""
41538,Sergio,Llull,,,"",,,"","","","","",""
56056,Sergio,Llull,,,"",,,"","","","","",""
77397,Bob,Lochmueller,,,USA,,,False,True,False,1952.0,1.0,7.0
77398,Robert,Lock,,,USA,,,False,True,False,1988.0,3.0,51.0
203556,Trent,Lockett,,,"",,,"","","","","",""
77399,Darrell,Lockhart,,,USA,,,False,True,False,1983.0,2.0,35.0
1100,Ian,Lockhart,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77401,Kevin,Loder,,,USA,,,False,True,False,1981.0,1.0,17.0
1966938182,Robert,Loe,,,"",,,False,False,True,"","",""
77402,Don,Lofgran,,,USA,,,False,True,False,1950.0,1.0,11.0
1629155,Zach,Lofton,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1631254,Kenneth,Lofton Jr.,,,USA,,,False,True,False,-1.0,-1.0,-1.0
11250,David,Logan,,,"",,,"","","","","",""
77403,Johnny,Logan,,,USA,,,True,False,False,-1.0,-1.0,-1.0
38,Brad,Lohaus,,,USA,,,False,True,True,1987.0,2.0,45.0
1609,Art,Long,,,USA,,,False,True,False,-22.0,-22.0,-22.0
3,Grant,Long,,,USA,,,False,False,False,1988.0,2.0,33.0
1381,John,Long,,,USA,,,True,False,False,1978.0,2.0,29.0
77406,Paul,Long,,,USA,,,True,False,False,1967.0,5.0,45.0
1627848,Shawn,Long,,,USA,,,False,True,False,-1.0,-1.0,-1.0
201848,Longar,Longar,,,"",,,"","","","","",""
26,Luc,Longley,,,USA,,,False,False,True,1991.0,1.0,7.0
201731,Kurt,Looby,,,"",,,"","","","","",""
1626172,Kevon,Looney,,,,,,false,false,false,,,
201572,Brook,Lopez,,,,,,,,,,,
1732,Felipe,Lopez,,,Dominican Republic,,,True,True,False,1998.0,1.0,24.0
196295054,Karim,Lopez,,,"",,,"","","","","",""
52602,Lautaro,Lopez,,,"",,,"","","","","",""
2221,Raul,Lopez,,,Spain,,,True,False,False,2001.0,1.0,24.0
40052,Raul,Lopez,,,"",,,"","","","","",""
42557,Raul,Lopez,,,"",,,"","","","","",""
201577,Robin,Lopez,,,USA,,,False,False,True,2008.0,1.0,15.0
101151,Erazem,Lorbek,,,"",,,"","","","","",""
40029,Erazem,Lorbek,,,"",,,"","","","","",""
56025,Erazem,Lorbek,,,"",,,"","","","","",""
8005,Erazem,Lorbek,,,"",,,"","","","","",""
43212,Danielzinho,Lorio,,,"",,,"","","","","",""
943,Ryan,Lorthridge,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77409,Jim,Loscutoff,,,USA,,,False,True,False,1955.0,1.0,3.0
77410,Plummer,Lott,,,USA,,,False,True,False,1967.0,5.0,54.0
77411,Kevin,Loughery,,,USA,,,True,False,False,1962.0,2.0,11.0
1629712,Didi,Louzada,,,Brazil,,,True,False,False,2019.0,2.0,35.0
196294608,Didi,Louzada,,,"",,,False,True,False,"","",""
77412,Bob,Love,,,USA,,,False,True,False,1965.0,4.0,33.0
1631126,Caleb,Love,,,,,,,,,,,
201567,Kevin,Love,,,,,,,,,,,
77413,Stan,Love,,,USA,,,False,True,False,1971.0,1.0,9.0
77414,Clyde,Lovellette,,,USA,,,False,False,True,1952.0,1.0,9.0
1643133,Lawson,Lovering,,,,,,,,,,,
7005,Derrick,Low,,,"",,,"","","","","",""
77415,Sidney,Lowe,,,USA,,,True,False,False,1983.0,2.0,25.0
77416,Chuck,Lowery,,,USA,,,True,False,False,1971.0,8.0,125.0
200768,Kyle,Lowry,,,,,,,,,,,
1628070,Jordan,Loyd,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1966938209,Jo,Lual-Acuil Jr,,,"",,,False,True,False,"","",""
77417,Al,Lucas,,,USA,,,False,True,False,-1.0,-1.0,-1.0
201251,Jamon,Lucas,,,"",,,"","","","","",""
77418,Jerry,Lucas,,,USA,,,False,True,False,-22.0,-22.0,-22.0
77419,John,Lucas,,,USA,,,True,False,False,1976.0,1.0,1.0
203564,Kalin,Lucas,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77420,Maurice,Lucas,,,USA,,,False,True,False,1974.0,1.0,14.0
101249,John,Lucas III,,,USA,,,True,False,False,-1.0,-1.0,-1.0
41212,Vladimir,Lucic,,,"",,,"","","","","",""
77421,Ted,Luckenbill,,,USA,,,False,True,False,1961.0,2.0,15.0
1731,Tyronn,Lue,,,USA,,,True,False,False,1998.0,1.0,23.0
1642961,RJ,Luis Jr.,,,,,,,,,,,
77422,Jim,Luisi,,,USA,,,True,False,False,1951.0,6.0,56.0
77423,Al,Lujack,,,USA,,,False,True,False,-1.0,-1.0,-1.0
44034,Mindaugas,Lukauskis,,,"",,,"","","","","",""
77424,Phil,Lumpkin,,,USA,,,True,False,False,1974.0,2.0,34.0
77425,Ray,Lumpp,,,USA,,,True,False,False,1948.0,"",""
1630994,Gabriel,Lundberg,,,Denmark,,,True,False,False,-22.0,-22.0,-22.0
1641754,Seth,Lundy,,,USA,,,True,True,False,2023.0,2.0,46.0
1966938129,Hanchen,Luo,,,"",,,"","","","","",""
27001,Xuedong,Luo,,,"",,,False,False,False,"","",""
1627789,Timothe,Luwawu-Cabarrot,,,France,,,True,True,False,2016.0,1.0,24.0
64144,Jhonatan,Luz,,,"",,,"","","","","",""
2677,Kevin,Lyde,,,"",,,"","","","","",""
1628399,Tyler,Lydon,,,USA,,,False,True,False,2017.0,1.0,24.0
1629131,Jairus,Lyles,,,"",,,"","","","","",""
1626168,Trey,Lyles,,,"",,,False,True,False,"","",""
248,George,Lynch,,,USA,,,False,True,False,1993.0,1.0,12.0
77426,Kevin,Lynch,,,USA,,,False,True,False,1991.0,2.0,28.0
77427,Mike,Lynn,,,USA,,,False,True,False,1968.0,4.0,39.0
1627815,Sheldon,Mac,,,USA,,,True,True,False,2016.0,"",""
1928,Todd,MacCulloch,,,Canada,,,False,False,True,1999.0,2.0,47.0
77430,Ronnie,MacGilvray,,,USA,,,True,False,False,1952.0,"",""
931,Don,MacLean,,,USA,,,False,True,False,1992.0,1.0,19.0
77428,Mike,Macaluso,,,USA,,,False,True,False,1973.0,6.0,88.0
77429,Ed,Macauley,,,USA,,,False,False,True,1949.0,"",""
43211,Marcelinho,Machado,,,"",,,False,False,False,"","",""
196294606,Scott,Machado,,,"",,,"","","","","",""
203159,Scott,Machado,,,USA,,,True,False,False,-1.0,-1.0,-1.0
196295483,Malith,Machar,,,,,,,,,,,
101178,Arvydas,Macijauskas,,,Lithuania,,,True,False,False,-1.0,-1.0,-1.0
40082,Jonas,Maciulis,,,"",,,"","","","","",""
6004,Jonas,Maciulis,,,"",,,"","","","","",""
77432,Ollie,Mack,,,USA,,,True,False,False,1979.0,2.0,25.0
694,Sam,Mack,,,USA,,,True,False,False,-1.0,-1.0,-1.0
202714,Shelvin,Mack,,,USA,,,True,False,False,2011.0,2.0,34.0
1635,Malcolm,Mackey,,,USA,,,False,True,False,1993.0,1.0,27.0
77435,Rudy,Macklin,,,USA,,,False,True,False,1981.0,3.0,52.0
122683568,Vernon,Macklin,,,"",,,"","","","","",""
202731,Vernon,Macklin,,,USA,,,False,True,False,2011.0,2.0,52.0
77436,Johnny,Macknowski,,,USA,,,True,False,False,-22.0,-22.0,-22.0
1629133,Daryl,Macon,,,USA,,,True,False,False,2018.0,"",""
1855,Mark,Macon,,,USA,,,True,False,False,1991.0,1.0,8.0
1629122,J.P.,Macura,,,USA,,,True,False,False,2018.0,"",""
77438,Kyle,Macy,,,USA,,,True,False,False,1979.0,1.0,22.0
77439,Jack,Maddox,,,USA,,,False,True,False,-1.0,-1.0,-1.0
2432,Tito,Maddox,,,USA,,,True,False,False,2002.0,2.0,37.0
1666,Gerald,Madkins,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1643019,Gabe,Madsen,,,,,,,,,,,
2058,Mark,Madsen,,,USA,,,False,True,False,2000.0,1.0,29.0
77441,Norm,Mager,,,USA,,,False,True,False,1950.0,5.0,""
203705,Josh,Magette,,,USA,,,False,False,False,2012.0,0.0,0.0
1894,Corey,Maggette,,,USA,,,False,True,False,1999.0,1.0,13.0
77442,Dave,Magley,,,USA,,,False,True,False,1982.0,2.0,28.0
2048,Jamaal,Magloire,,,Canada,,,False,False,True,2000.0,1.0,19.0
1630266,Will,Magnay,,,Australia,,,False,False,True,-1.0,-1.0,-1.0
1962937809,Will,Magnay,,,"",,,"","","","","",""
101133,Ian,Mahinmi,,,France,,,False,False,True,2005.0,1.0,28.0
42535,Melih,Mahmutoglu,,,"",,,"","","","","",""
43304,Melih,Mahmutoglu,,,"",,,"","","","","",""
77443,John,Mahnken,,,USA,,,False,False,True,-1.0,-1.0,-1.0
77444,Francis,Mahoney,,,USA,,,False,True,False,1950.0,6.0,""
328,Rick,Mahorn,,,USA,,,False,True,False,1980.0,2.0,35.0
105,Dan,Majerle,,,USA,,,True,True,False,1988.0,1.0,14.0
1966938185,Ater,Majok,,,"",,,"","","","","",""
27023,Majok,Majok,,,"",,,"","","","","",""
64083,Majok,Majok,,,"",,,"","","","","",""
200970,Renaldo,Major,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1630588,Makur,Maker,,,South Sudan,,,"","","",-1.0,-1.0,-1.0
1629070,Matur,Maker,,,"",,,"","","","","",""
1627748,Thon,Maker,,,South Sudan,,,False,True,True,2016.0,1.0,10.0
77447,Lionel,Malamed,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1642104,Hunter,Maldonado,,,,,,,,,,,
1630177,Theo,Maledon,,,France,,,True,False,False,2020.0,2.0,34.0
117,Jeff,Malone,,,USA,,,True,False,False,1983.0,1.0,10.0
252,Karl,Malone,,,USA,,,False,True,False,1985.0,1.0,13.0
77449,Moses,Malone,,,USA,,,False,False,True,-1.0,-1.0,-1.0
1074,Matt,Maloney,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77450,Steve,Malovic,,,USA,,,False,True,False,1978.0,7.0,149.0
1642863,Khaman,Maluach,,,,,,,,,,,
1630572,Sandro,Mamukelashvili,,,,,,,,,,,
77451,Ted,Manakas,,,USA,,,True,False,False,1973.0,3.0,36.0
21603,Stefano,Mancinelli,,,"",,,"","","","","",""
77452,John,Mandic,,,USA,,,False,True,False,1947.0,"",""
1630211,Karim,Mane,,,Senegal,,,True,False,False,-1.0,-1.0,-1.0
1630667,Kyle,Mangas,,,"",,,"","","","","",""
77453,Frank,Mangiapane,,,USA,,,True,False,False,-1.0,-1.0,-1.0
986,Marcus,Mann,,,USA,,,False,True,False,1996.0,2.0,40.0
1629611,Terance,Mann,,,,,,false,false,false,,,
1630544,Tre,Mann,,,,,,,,,,,
330,Danny,Manning,,,USA,,,False,True,True,1988.0,1.0,1.0
77454,Ed,Manning,,,USA,,,False,True,False,1967.0,8.0,80.0
316,Richard,Manning,,,USA,,,False,False,True,1993.0,2.0,40.0
1630185,Nico,Mannion,,,Italy,,,True,False,False,2020.0,2.0,48.0
77456,Pace,Mannion,,,USA,,,True,False,False,1983.0,2.0,43.0
1643024,Chris,Manon,,,,,,,,,,,
77457,Nick,Mantis,,,USA,,,True,False,False,1959.0,5.0,37.0
200849,Jackie,Manuel,,,"",,,"","","","","",""
196294090,Ziv,Maoz,,,"",,,"","","","","",""
77459,Pete,Maravich,,,USA,,,True,False,False,1970.0,1.0,3.0
77458,Peter,Maravich,,,USA,,,False,False,False,-22.0,-22.0,-22.0
203906,Devyn,Marble,,,USA,,,False,True,False,2014.0,2.0,56.0
77460,Roy,Marble,,,USA,,,True,False,False,1989.0,1.0,23.0
950,Stephon,Marbury,,,USA,,,True,False,False,1996.0,1.0,4.0
1643051,Augustas,Marciulionis,,,,,,,,,,,
36,Sarunas,Marciulionis,,,Lithuania,,,True,False,False,1987.0,6.0,127.0
565,Marconato,Marconato,,,"",,,"","","","","",""
1962937755,Paige,Marcus,,,"",,,"","","","","",""
77462,Saul,Mariaschin,,,USA,,,True,False,False,1947.0,"",""
43194,Aleks,Maric,,,"",,,False,False,False,"","",""
41203,Aleksandar,Maric,,,"",,,"","","","","",""
77463,Jack,Marin,,,USA,,,False,True,False,1966.0,1.0,5.0
1890,Shawn,Marion,,,USA,,,True,True,False,1999.0,1.0,9.0
1626246,Boban,Marjanovic,,,Serbia,,,False,False,True,-1.0,-1.0,-1.0
9007,Boban,Marjanovic,,,"",,,"","","","","",""
1628374,Lauri,Markkanen,,,,,,,,,,,
200806,Damir,Markota,,,Croatia,,,False,True,False,2006.0,2.0,59.0
1752,Sean,Marks,,,New Zealand,,,False,True,True,1998.0,2.0,44.0
77464,Harvey,Marlatt,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77465,Eric,Marsh,,,USA,,,True,False,False,1977.0,8.0,165.0
77466,Jim,Marsh,,,USA,,,False,True,False,1968.0,11.0,136.0
202409,Ricardo,Marsh,,,"",,,"","","","","",""
681,Donny,Marshall,,,USA,,,False,True,False,1995.0,2.0,39.0
923,Donyell,Marshall,,,USA,,,False,True,False,1994.0,1.0,4.0
203088,Kendall,Marshall,,,USA,,,True,False,False,2012.0,1.0,13.0
1630230,Naji,Marshall,,,,,,,,,,,
196294105,Nick,Marshall,,,"",,,"","","","","",""
101185,Rawle,Marshall,,,USA,,,True,True,False,-1.0,-1.0,-1.0
77467,Tom,Marshall,,,USA,,,False,True,False,1954.0,1.0,7.0
77468,Vester,Marshall,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1642918,Alijah,Martin,,,,,,,,,,,
77481,Bill,Martin,,,USA,,,False,True,False,1985.0,2.0,26.0
77478,Bob,Martin,,,USA,,,False,False,True,-1.0,-1.0,-1.0
77469,Brian,Martin,,,USA,,,False,True,False,1984.0,9.0,185.0
1628997,Caleb,Martin,,,,,,,,,,,
201858,Cartier,Martin,,,USA,,,False,True,False,-22.0,-22.0,-22.0
1628998,Cody,Martin,,,,,,,,,,,
733,Cuonzo,Martin,,,USA,,,True,False,False,1995.0,2.0,57.0
64044,Damian,Martin,,,"",,,"","","","","",""
239,Darrick,Martin,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77473,Don,Martin,,,USA,,,False,False,False,-22.0,-22.0,-22.0
77471,Donald,Martin,,,USA,,,True,False,False,-1.0,-1.0,-1.0
77472,Fernando,Martin,,,Spain,,,False,False,True,1985.0,2.0,38.0
1626185,Jarell,Martin,,,USA,,,False,True,False,2015.0,1.0,25.0
1641798,Jaylen,Martin,,,USA,,,False,False,False,-22.0,-22.0,-22.0
77474,Jeff,Martin,,,USA,,,True,False,False,1989.0,2.0,31.0
1629725,Jeremiah,Martin,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629103,Kelan,Martin,,,USA,,,False,True,False,-1.0,-1.0,-1.0
2030,Kenyon,Martin,,,USA,,,False,True,False,2000.0,1.0,1.0
2755,Kevin,Martin,,,USA,,,True,False,False,2004.0,1.0,26.0
77475,Larue,Martin,,,USA,,,False,False,True,1972.0,1.0,1.0
77476,Mo,Martin,,,USA,,,True,False,False,1986.0,1.0,16.0
77477,Phil,Martin,,,USA,,,True,False,False,1954.0,4.0,29.0
77479,Ronald,Martin,,,USA,,,True,False,False,1961.0,2.0,10.0
77480,Slater,Martin,,,USA,,,True,False,False,-1.0,-1.0,-1.0
201227,Torrell,Martin,,,"",,,"","","","","",""
1631213,Tyrese,Martin,,,,,,,,,,,
1630231,Kenyon,Martin Jr.,,,USA,,,False,True,False,2020.0,2.0,52.0
40022,Gonzalo,Martinez,,,"",,,"","","","","",""
1627383,Luke,Martinez,,,"",,,"","","","","",""
1642942,Jahmai,Mashack,,,,,,,,,,,
469,Jamal,Mashburn,,,USA,,,False,True,False,1993.0,1.0,4.0
507,Masingue,Masingue,,,"",,,"","","","","",""
77482,Al,Masino,,,USA,,,True,False,False,-1.0,-1.0,-1.0
193,Anthony,Mason,,,USA,,,False,True,False,1988.0,3.0,53.0
202400,Anthony,Mason,,,"",,,"","","","","",""
200557,Chet,Mason,,,"",,,"","","","","",""
2046,Desmond,Mason,,,USA,,,True,False,False,2000.0,1.0,17.0
1628412,Frank,Mason III,,,USA,,,True,False,False,2017.0,2.0,34.0
2427,Roger,Mason Jr.,,,USA,,,False,False,False,2002.0,2.0,30.0
763,Tony,Massenburg,,,USA,,,False,True,True,1990.0,2.0,43.0
1629747,CJ,Massinburg,,,"",,,"","","","","",""
77483,Eddie,Mast,,,USA,,,False,True,False,1969.0,3.0,40.0
52606,Marcos,Mata,,,"",,,False,False,False,"","",""
1966938168,Marcus,Mata,,,"",,,False,True,False,"","",""
1628999,Yante,Maten,,,USA,,,False,True,False,2018.0,"",""
1629726,Garrison,Mathews,,,,,,,,,,,
